"","x"
"1335","1377765_at"
"1336","1377769_at"
"1337","1377774_at"
"1338","1377775_at"
"1339","1377778_at"
"1340","1377781_at"
"1341","1377809_at"
"1342","1377826_at"
"1343","1377828_at"
"1344","1377842_at"
"1345","1377857_at"
"1346","1377864_at"
"1347","1377875_at"
"1348","1377879_at"
"1349","1377892_at"
"1350","1377896_at"
"1351","1377897_at"
"1352","1377906_at"
"1353","1377909_at"
"1354","1377926_at"
"1355","1377939_at"
"1356","1377940_at"
"1357","1377944_at"
"1358","1377950_at"
"1359","1377960_at"
"1360","1377963_at"
"1361","1377976_at"
"1362","1377990_at"
"1363","1377997_at"
"1364","1378003_at"
"1365","1378015_at"
"1366","1378026_at"
"1367","1378029_at"
"1368","1378043_at"
"1369","1378052_at"
"1370","1378062_at"
"1371","1378074_at"
"1372","1378075_at"
"1373","1378081_at"
"1374","1378099_at"
"1375","1378114_at"
"1376","1378121_at"
"1377","1378128_at"
"1378","1378132_at"
"1379","1378146_at"
"1380","1378152_at"
"1381","1378155_at"
"1382","1378161_at"
"1383","1378165_at"
"1384","1378167_at"
"1385","1378170_at"
"1386","1378183_at"
"1387","1378194_a_at"
"1388","1378211_s_at"
"1389","1378219_at"
"1390","1378246_at"
"1391","1378259_at"
"1392","1378269_at"
"1393","1378283_at"
"1394","1378286_at"
"1395","1378301_at"
"1396","1378306_at"
"1397","1378323_at"
"1398","1378325_at"
"1399","1378326_at"
"1400","1378332_at"
"1401","1378336_at"
"1402","1378345_at"
"1403","1378346_at"
"1404","1378347_at"
"1405","1378349_at"
"1406","1378361_at"
"1407","1378362_at"
"1408","1378366_at"
"1409","1378391_at"
"1410","1378398_at"
"1411","1378400_at"
"1412","1378405_at"
"1413","1378408_at"
"1414","1378413_at"
"1415","1378425_at"
"1416","1378431_at"
"1417","1378433_at"
"1418","1378434_at"
"1419","1378442_at"
"1420","1378449_at"
"1421","1378467_at"
"1422","1378472_at"
"1423","1378487_at"
"1424","1378493_at"
"1425","1378510_at"
"1426","1378518_at"
"1427","1378547_at"
"1428","1378554_at"
"1429","1378570_at"
"1430","1378572_at"
"1431","1378575_at"
"1432","1378576_at"
"1433","1378578_at"
"1434","1378592_at"
"1435","1378604_at"
"1436","1378654_at"
"1437","1378663_at"
"1438","1378665_at"
"1439","1378666_at"
"1440","1378671_at"
"1441","1378678_at"
"1442","1378740_at"
"1443","1378765_at"
"1444","1378777_at"
"1445","1378806_at"
"1446","1378814_at"
"1447","1378827_at"
"1448","1378843_at"
"1449","1378861_at"
"1450","1378866_at"
"1451","1378904_at"
"1452","1378909_at"
"1453","1378911_at"
"1454","1378935_at"
"1455","1378938_at"
"1456","1378943_at"
"1457","1378971_at"
"1458","1378978_a_at"
"1459","1378987_at"
"1460","1378996_at"
"1461","1379003_at"
"1462","1379004_at"
"1463","1379023_at"
"1464","1379058_at"
"1465","1379079_at"
"1466","1379101_at"
"1467","1379116_at"
"1468","1379132_at"
"1469","1379150_at"
"1470","1379157_at"
"1471","1379164_at"
"1472","1379181_at"
"1473","1379188_at"
"1474","1379189_at"
"1475","1379206_at"
"1476","1379238_at"
"1477","1379248_at"
"1478","1379259_at"
"1479","1379275_at"
"1480","1379285_at"
"1481","1379307_at"
"1482","1379320_at"
"1483","1379326_at"
"1484","1379344_at"
"1485","1379346_at"
"1486","1379370_at"
"1487","1379381_at"
"1488","1379397_at"
"1489","1379402_at"
"1490","1379411_at"
"1491","1379412_at"
"1492","1379433_at"
"1493","1379435_at"
"1494","1379437_at"
"1495","1379460_at"
"1496","1379464_at"
"1497","1379465_at"
"1498","1379481_at"
"1499","1379482_at"
"1500","1379483_at"
"1501","1379485_at"
"1502","1379495_at"
"1503","1379496_at"
"1504","1379515_at"
"1505","1379520_at"
"1506","1379535_at"
"1507","1379544_at"
"1508","1379546_at"
"1509","1379548_at"
"1510","1379554_at"
"1511","1379555_at"
"1512","1379562_at"
"1513","1379567_at"
"1514","1379568_at"
"1515","1379571_at"
"1516","1379578_at"
"1517","1379584_at"
"1518","1379587_at"
"1519","1379597_at"
"1520","1379603_at"
"1521","1379605_at"
"1522","1379607_at"
"1523","1379627_at"
"1524","1379645_at"
"1525","1379664_at"
"1526","1379687_at"
"1527","1379690_at"
"1528","1379695_at"
"1529","1379704_at"
"1530","1379706_at"
"1531","1379709_at"
"1532","1379716_at"
"1533","1379722_at"
"1534","1379748_at"
"1535","1379755_at"
"1536","1379761_at"
"1537","1379774_at"
"1538","1379785_at"
"1539","1379803_at"
"1540","1379804_at"
"1541","1379811_at"
"1542","1379815_at"
"1543","1379818_at"
"1544","1379822_at"
"1545","1379830_at"
"1546","1379866_at"
"1547","1379881_at"
"1548","1379897_at"
"1549","1379917_at"
"1550","1379920_at"
"1551","1379927_at"
"1552","1379928_at"
"1553","1379967_at"
"1554","1379971_at"
"1555","1379975_at"
"1556","1380001_at"
"1557","1380015_at"
"1558","1380020_at"
"1559","1380033_at"
"1560","1380040_at"
"1561","1380042_at"
"1562","1380045_at"
"1563","1380046_at"
"1564","1380050_at"
"1565","1380070_at"
"1566","1380084_at"
"1567","1380087_at"
"1568","1380091_at"
"1569","1380108_at"
"1570","1380120_at"
"1571","1380121_at"
"1572","1380122_at"
"1573","1380124_at"
"1574","1380139_at"
"1575","1380143_at"
"1576","1380144_at"
"1577","1380157_at"
"1578","1380165_at"
"1579","1380167_at"
"1580","1380168_at"
"1581","1380188_at"
"1582","1380190_at"
"1583","1380202_at"
"1584","1380220_at"
"1585","1380283_at"
"1586","1380306_at"
"1587","1380311_at"
"1588","1380332_at"
"1589","1380334_at"
"1590","1380337_at"
"1591","1380358_at"
"1592","1380373_at"
"1593","1380374_at"
"1594","1380381_at"
"1595","1380383_at"
"1596","1380406_at"
"1597","1380407_at"
"1598","1380432_at"
"1599","1380435_at"
"1600","1380448_at"
"1601","1380470_x_at"
"1602","1380483_at"
"1603","1380484_at"
"1604","1380492_at"
"1605","1380533_at"
"1606","1380538_at"
"1607","1380552_at"
"1608","1380557_at"
"1609","1380563_at"
"1610","1380570_at"
"1611","1380574_at"
"1612","1380577_at"
"1613","1380580_at"
"1614","1380581_at"
"1615","1380611_at"
"1616","1380619_at"
"1617","1380624_at"
"1618","1380644_at"
"1619","1380646_at"
"1620","1380651_at"
"1621","1380652_at"
"1622","1380669_at"
"1623","1380670_at"
"1624","1380682_at"
"1625","1380685_at"
"1626","1380687_at"
"1627","1380695_at"
"1628","1380696_at"
"1629","1380699_at"
"1630","1380701_at"
"1631","1380702_at"
"1632","1380705_at"
"1633","1380728_at"
"1634","1380736_at"
"1635","1380737_at"
"1636","1380738_at"
"1637","1380745_at"
"1638","1380747_at"
"1639","1380750_at"
"1640","1380752_at"
"1641","1380753_at"
"1642","1380763_at"
"1643","1380764_at"
"1644","1380770_at"
"1645","1380777_at"
"1646","1380790_at"
"1647","1380808_at"
"1648","1380824_at"
"1649","1380848_at"
"1650","1380858_at"
"1651","1380872_at"
"1652","1380884_at"
"1653","1380901_at"
"1654","1380911_at"
"1655","1380924_at"
"1656","1380925_at"
"1657","1380937_at"
"1658","1380948_at"
"1659","1380951_at"
"1660","1380967_at"
"1661","1380974_at"
"1662","1380976_at"
"1663","1380978_at"
"1664","1380981_at"
"1665","1381003_at"
"1666","1381020_at"
"1667","1381021_at"
"1668","1381024_at"
"1669","1381028_at"
"1670","1381030_at"
"1671","1381035_at"
"1672","1381036_at"
"1673","1381048_at"
"1674","1381057_at"
"1675","1381069_at"
"1676","1381089_at"
"1677","1381100_at"
"1678","1381108_at"
"1679","1381127_at"
"1680","1381133_at"
"1681","1381136_at"
"1682","1381137_at"
"1683","1381140_at"
"1684","1381144_at"
"1685","1381153_at"
"1686","1381175_at"
"1687","1381183_at"
"1688","1381189_at"
"1689","1381193_at"
"1690","1381207_at"
"1691","1381208_at"
"1692","1381228_at"
"1693","1381242_at"
"1694","1381252_at"
"1695","1381260_at"
"1696","1381284_at"
"1697","1381291_at"
"1698","1381292_at"
"1699","1381296_at"
"1700","1381304_at"
"1701","1381322_at"
"1702","1381386_at"
"1703","1381394_at"
"1704","1381403_at"
"1705","1381406_at"
"1706","1381407_at"
"1707","1381418_at"
"1708","1381420_at"
"1709","1381430_at"
"1710","1381434_s_at"
"1711","1381454_at"
"1712","1381469_a_at"
"1713","1381471_at"
"1714","1381482_at"
"1715","1381488_at"
"1716","1381503_at"
"1717","1381507_at"
"1718","1381508_at"
"1719","1381515_at"
"1720","1381542_at"
"1721","1381552_at"
"1722","1381556_at"
"1723","1381566_at"
"1724","1381590_at"
"1725","1381595_at"
"1726","1381619_at"
"1727","1381621_at"
"1728","1381629_at"
"1729","1381646_at"
"1730","1381653_at"
"1731","1381654_at"
"1732","1381660_at"
"1733","1381668_at"
"1734","1381699_at"
"1735","1381730_at"
"1736","1381733_at"
"1737","1381741_at"
"1738","1381744_at"
"1739","1381750_at"
"1740","1381753_at"
"1741","1381754_at"
"1742","1381774_at"
"1743","1381775_at"
"1744","1381781_at"
"1745","1381787_at"
"1746","1381790_at"
"1747","1381795_at"
"1748","1381811_at"
"1749","1381817_at"
"1750","1381830_x_at"
"1751","1381839_at"
"1752","1381850_at"
"1753","1381859_at"
"1754","1381878_at"
"1755","1381932_at"
"1756","1381959_at"
"1757","1381964_at"
"1758","1381973_at"
"1759","1381990_at"
"1760","1382000_at"
"1761","1382022_at"
"1762","1382024_at"
"1763","1382031_at"
"1764","1382036_at"
"1765","1382037_at"
"1766","1382040_at"
"1767","1382044_at"
"1768","1382064_at"
"1769","1382083_at"
"1770","1382104_at"
"1771","1382106_at"
"1772","1382118_at"
"1773","1382137_at"
"1774","1382171_at"
"1775","1382173_at"
"1776","1382176_at"
"1777","1382192_at"
"1778","1382193_at"
"1779","1382203_at"
"1780","1382204_at"
"1781","1382210_at"
"1782","1382211_at"
"1783","1382229_at"
"1784","1382236_at"
"1785","1382238_at"
"1786","1382249_at"
"1787","1382254_at"
"1788","1382263_at"
"1789","1382265_at"
"1790","1382268_at"
"1791","1382272_at"
"1792","1382274_at"
"1793","1382276_at"
"1794","1382278_at"
"1795","1382282_at"
"1796","1382284_at"
"1797","1382287_at"
"1798","1382291_at"
"1799","1382303_at"
"1800","1382306_at"
"1801","1382308_at"
"1802","1382313_at"
"1803","1382314_at"
"1804","1382340_at"
"1805","1382346_at"
"1806","1382347_at"
"1807","1382349_at"
"1808","1382363_at"
"1809","1382365_at"
"1810","1382368_at"
"1811","1382372_at"
"1812","1382392_at"
"1813","1382398_at"
"1814","1382426_at"
"1815","1382432_at"
"1816","1382441_at"
"1817","1382443_at"
"1818","1382448_at"
"1819","1382452_at"
"1820","1382463_at"
"1821","1382472_at"
"1822","1382480_at"
"1823","1382486_at"
"1824","1382489_at"
"1825","1382500_at"
"1826","1382504_at"
"1827","1382510_at"
"1828","1382517_at"
"1829","1382522_at"
"1830","1382524_at"
"1831","1382527_at"
"1832","1382535_at"
"1833","1382536_at"
"1834","1382538_at"
"1835","1382551_at"
"1836","1382561_at"
"1837","1382565_at"
"1838","1382567_at"
"1839","1382569_at"
"1840","1382578_at"
"1841","1382584_at"
"1842","1382587_at"
"1843","1382591_at"
"1844","1382610_at"
"1845","1382616_at"
"1846","1382627_at"
"1847","1382629_at"
"1848","1382633_at"
"1849","1382634_at"
"1850","1382649_at"
"1851","1382658_at"
"1852","1382659_at"
"1853","1382660_at"
"1854","1382691_at"
"1855","1382705_at"
"1856","1382737_at"
"1857","1382741_at"
"1858","1382743_at"
"1859","1382749_at"
"1860","1382755_at"
"1861","1382770_at"
"1862","1382789_at"
"1863","1382794_at"
"1864","1382805_at"
"1865","1382809_at"
"1866","1382832_at"
"1867","1382835_at"
"1868","1382843_at"
"1869","1382847_at"
"1870","1382848_at"
"1871","1382857_at"
"1872","1382862_at"
"1873","1382882_x_at"
"1874","1382897_at"
"1875","1382907_at"
"1876","1382918_at"
"1877","1382924_at"
"1878","1382926_s_at"
"1879","1382936_at"
"1880","1382939_at"
"1881","1382940_at"
"1882","1382942_at"
"1883","1382945_at"
"1884","1382946_a_at"
"1885","1382950_at"
"1886","1382951_at"
"1887","1382971_at"
"1888","1382976_at"
"1889","1382982_at"
"1890","1382984_at"
"1891","1382986_at"
"1892","1383002_at"
"1893","1383007_at"
"1894","1383012_at"
"1895","1383023_at"
"1896","1383030_at"
"1897","1383042_at"
"1898","1383044_at"
"1899","1383066_at"
"1900","1383069_at"
"1901","1383085_at"
"1902","1383098_at"
"1903","1383099_at"
"1904","1383110_at"
"1905","1383112_at"
"1906","1383117_at"
"1907","1383145_at"
"1908","1383148_at"
"1909","1383164_at"
"1910","1383189_at"
"1911","1383219_at"
"1912","1383242_a_at"
"1913","1383254_at"
"1914","1383266_at"
"1915","1383284_at"
"1916","1383291_at"
"1917","1383300_at"
"1918","1383330_at"
"1919","1383332_at"
"1920","1383354_a_at"
"1921","1383363_at"
"1922","1383385_at"
"1923","1383387_at"
"1924","1383390_at"
"1925","1383393_at"
"1926","1383422_at"
"1927","1383434_at"
"1928","1383439_at"
"1929","1383449_at"
"1930","1383450_at"
"1931","1383451_at"
"1932","1383455_at"
"1933","1383474_at"
"1934","1383479_at"
"1935","1383481_at"
"1936","1383502_at"
"1937","1383503_at"
"1938","1383505_at"
"1939","1383516_at"
"1940","1383522_at"
"1941","1383554_at"
"1942","1383565_at"
"1943","1383585_s_at"
"1944","1383587_at"
"1945","1383599_at"
"1946","1383604_at"
"1947","1383615_a_at"
"1948","1383638_at"
"1949","1383673_at"
"1950","1383691_at"
"1951","1383718_at"
"1952","1383736_at"
"1953","1383743_at"
"1954","1383747_at"
"1955","1383749_at"
"1956","1383759_at"
"1957","1383768_at"
"1958","1383779_at"
"1959","1383780_at"
"1960","1383791_at"
"1961","1383813_at"
"1962","1383824_at"
"1963","1383825_at"
"1964","1383826_at"
"1965","1383837_at"
"1966","1383841_at"
"1967","1383849_at"
"1968","1383876_at"
"1969","1383880_at"
"1970","1383894_at"
"1971","1383899_at"
"1972","1383901_at"
"1973","1383933_at"
"1974","1383946_at"
"1975","1383977_a_at"
"1976","1383983_at"
"1977","1383987_at"
"1978","1383989_at"
"1979","1383993_at"
"1980","1383996_at"
"1981","1384000_at"
"1982","1384002_at"
"1983","1384005_at"
"1984","1384006_at"
"1985","1384041_at"
"1986","1384044_at"
"1987","1384048_at"
"1988","1384049_at"
"1989","1384058_at"
"1990","1384059_at"
"1991","1384062_at"
"1992","1384080_at"
"1993","1384081_at"
"1994","1384104_at"
"1995","1384115_at"
"1996","1384126_a_at"
"1997","1384127_at"
"1998","1384131_at"
"1999","1384136_at"
"2000","1384158_at"
"2001","1384179_at"
"2002","1384180_at"
"2003","1384182_at"
"2004","1384190_at"
"2005","1384195_at"
"2006","1384206_at"
"2007","1384249_at"
"2008","1384255_at"
"2009","1384293_at"
"2010","1384305_at"
"2011","1384326_at"
"2012","1384328_at"
"2013","1384333_at"
"2014","1384336_at"
"2015","1384339_s_at"
"2016","1384345_at"
"2017","1384346_at"
"2018","1384361_at"
"2019","1384367_at"
"2020","1384380_at"
"2021","1384392_at"
"2022","1384394_at"
"2023","1384431_at"
"2024","1384437_at"
"2025","1384452_at"
"2026","1384500_at"
"2027","1384521_at"
"2028","1384529_at"
"2029","1384562_at"
"2030","1384566_at"
"2031","1384568_at"
"2032","1384573_at"
"2033","1384587_at"
"2034","1384605_at"
"2035","1384608_at"
"2036","1384615_at"
"2037","1384617_at"
"2038","1384627_at"
"2039","1384634_at"
"2040","1384639_at"
"2041","1384652_at"
"2042","1384671_at"
"2043","1384681_at"
"2044","1384692_at"
"2045","1384699_at"
"2046","1384716_at"
"2047","1384724_at"
"2048","1384728_at"
"2049","1384737_at"
"2050","1384774_at"
"2051","1384775_s_at"
"2052","1384781_at"
"2053","1384786_at"
"2054","1384789_at"
"2055","1384791_at"
"2056","1384792_at"
"2057","1384794_at"
"2058","1384797_at"
"2059","1384801_at"
"2060","1384814_at"
"2061","1384815_at"
"2062","1384816_at"
"2063","1384819_at"
"2064","1384822_at"
"2065","1384823_at"
"2066","1384841_at"
"2067","1384852_at"
"2068","1384854_at"
"2069","1384859_at"
"2070","1384862_at"
"2071","1384873_at"
"2072","1384874_at"
"2073","1384882_at"
"2074","1384886_at"
"2075","1384890_at"
"2076","1384895_at"
"2077","1384932_at"
"2078","1384938_at"
"2079","1384943_at"
"2080","1384945_at"
"2081","1384948_at"
"2082","1384961_at"
"2083","1384975_at"
"2084","1384983_at"
"2085","1384984_at"
"2086","1385008_at"
"2087","1385012_at"
"2088","1385018_at"
"2089","1385026_at"
"2090","1385043_at"
"2091","1385051_at"
"2092","1385053_at"
"2093","1385056_at"
"2094","1385058_at"
"2095","1385059_at"
"2096","1385070_at"
"2097","1385086_at"
"2098","1385098_at"
"2099","1385102_at"
"2100","1385107_at"
"2101","1385108_at"
"2102","1385109_at"
"2103","1385118_at"
"2104","1385154_at"
"2105","1385157_at"
"2106","1385158_at"
"2107","1385168_at"
"2108","1385185_at"
"2109","1385201_at"
"2110","1385205_at"
"2111","1385214_at"
"2112","1385217_at"
"2113","1385227_at"
"2114","1385229_at"
"2115","1385233_at"
"2116","1385235_at"
"2117","1385251_at"
"2118","1385259_at"
"2119","1385270_s_at"
"2120","1385286_at"
"2121","1385323_at"
"2122","1385325_at"
"2123","1385334_at"
"2124","1385350_at"
"2125","1385352_at"
"2126","1385371_at"
"2127","1385381_at"
"2128","1385393_at"
"2129","1385407_at"
"2130","1385431_at"
"2131","1385449_s_at"
"2132","1385455_at"
"2133","1385465_at"
"2134","1385472_at"
"2135","1385477_at"
"2136","1385494_at"
"2137","1385497_x_at"
"2138","1385506_at"
"2139","1385521_at"
"2140","1385543_at"
"2141","1385547_at"
"2142","1385571_at"
"2143","1385575_at"
"2144","1385582_at"
"2145","1385588_at"
"2146","1385601_at"
"2147","1385603_at"
"2148","1385622_at"
"2149","1385641_at"
"2150","1385658_at"
"2151","1385672_at"
"2152","1385676_at"
"2153","1385683_at"
"2154","1385687_at"
"2155","1385690_at"
"2156","1385705_at"
"2157","1385706_at"
"2158","1385717_at"
"2159","1385732_at"
"2160","1385737_at"
"2161","1385744_at"
"2162","1385747_at"
"2163","1385759_at"
"2164","1385784_at"
"2165","1385787_at"
"2166","1385797_at"
"2167","1385848_s_at"
"2168","1385859_at"
"2169","1385874_at"
"2170","1385881_at"
"2171","1385888_at"
"2172","1385891_at"
"2173","1385892_at"
"2174","1385893_at"
"2175","1385901_at"
"2176","1385919_at"
"2177","1385921_at"
"2178","1385925_at"
"2179","1385961_at"
"2180","1385965_at"
"2181","1385978_at"
"2182","1385981_at"
"2183","1385986_at"
"2184","1386023_at"
"2185","1386029_at"
"2186","1386031_at"
"2187","1386051_at"
"2188","1386061_at"
"2189","1386063_at"
"2190","1386064_at"
"2191","1386069_at"
"2192","1386073_at"
"2193","1386089_at"
"2194","1386096_at"
"2195","1386102_at"
"2196","1386106_at"
"2197","1386119_at"
"2198","1386258_at"
"2199","1386311_at"
"2200","1386437_at"
"2201","1386440_a_at"
"2202","1386525_at"
"2203","1386535_at"
"2204","1386550_at"
"2205","1386552_at"
"2206","1386581_at"
"2207","1386594_at"
"2208","1386621_at"
"2209","1386637_at"
"2210","1386660_at"
"2211","1386662_at"
"2212","1386679_at"
"2213","1386683_at"
"2214","1386794_at"
"2215","1386853_s_at"
"2216","1386855_at"
"2217","1390771_at"
"2218","1390777_at"
"2219","1390778_at"
"2220","1390782_at"
"2221","1390784_at"
"2222","1390788_a_at"
"2223","1390789_at"
"2224","1390813_at"
"2225","1390828_at"
"2226","1390855_at"
"2227","1390856_at"
"2228","1390858_at"
"2229","1390871_at"
"2230","1390942_at"
"2231","1390943_at"
"2232","1390985_at"
"2233","1391006_at"
"2234","1391039_at"
"2235","1391042_at"
"2236","1391047_at"
"2237","1391050_at"
"2238","1391054_at"
"2239","1391057_at"
"2240","1391061_at"
"2241","1391067_at"
"2242","1391079_at"
"2243","1391081_at"
"2244","1391084_at"
"2245","1391097_at"
"2246","1391123_at"
"2247","1391132_at"
"2248","1391146_at"
"2249","1391150_at"
"2250","1391154_at"
"2251","1391171_at"
"2252","1391173_at"
"2253","1391179_at"
"2254","1391203_at"
"2255","1391210_at"
"2256","1391227_at"
"2257","1391235_at"
"2258","1391238_at"
"2259","1391249_at"
"2260","1391256_at"
"2261","1391259_at"
"2262","1391262_at"
"2263","1391264_at"
"2264","1391304_at"
"2265","1391305_at"
"2266","1391320_at"
"2267","1391345_at"
"2268","1391346_at"
"2269","1391347_at"
"2270","1391369_at"
"2271","1391370_at"
"2272","1391372_at"
"2273","1391373_at"
"2274","1391385_at"
"2275","1391387_s_at"
"2276","1391391_at"
"2277","1391393_at"
"2278","1391405_at"
"2279","1391407_at"
"2280","1391416_at"
"2281","1391418_at"
"2282","1391423_at"
"2283","1391427_at"
"2284","1391448_at"
"2285","1391458_at"
"2286","1391463_at"
"2287","1391476_at"
"2288","1391483_at"
"2289","1391491_a_at"
"2290","1391524_at"
"2291","1391527_at"
"2292","1391530_a_at"
"2293","1391551_at"
"2294","1391552_at"
"2295","1391553_at"
"2296","1391571_at"
"2297","1391576_at"
"2298","1391578_at"
"2299","1391580_at"
"2300","1391594_at"
"2301","1391607_at"
"2302","1391613_at"
"2303","1391619_at"
"2304","1391622_at"
"2305","1391625_at"
"2306","1391654_at"
"2307","1391658_at"
"2308","1391663_at"
"2309","1391671_at"
"2310","1391701_at"
"2311","1391714_at"
"2312","1391718_at"
"2313","1391719_at"
"2314","1391738_at"
"2315","1391743_at"
"2316","1391757_at"
"2317","1391758_at"
"2318","1391759_at"
"2319","1391770_at"
"2320","1391814_at"
"2321","1391817_at"
"2322","1391829_at"
"2323","1391841_at"
"2324","1391843_at"
"2325","1391846_at"
"2326","1391869_at"
"2327","1391881_at"
"2328","1391885_at"
"2329","1391891_at"
"2330","1391898_at"
"2331","1391899_at"
"2332","1391906_at"
"2333","1391909_at"
"2334","1391915_at"
"2335","1391938_at"
"2336","1391951_at"
"2337","1391964_at"
"2338","1391977_at"
"2339","1391987_at"
"2340","1391991_at"
"2341","1392016_at"
"2342","1392017_at"
"2343","1392026_at"
"2344","1392044_at"
"2345","1392049_at"
"2346","1392051_at"
"2347","1392054_at"
"2348","1392055_at"
"2349","1392056_at"
"2350","1392077_at"
"2351","1392084_at"
"2352","1392097_at"
"2353","1392103_at"
"2354","1392111_at"
"2355","1392133_at"
"2356","1392136_at"
"2357","1392140_at"
"2358","1392152_at"
"2359","1392166_at"
"2360","1392170_at"
"2361","1392171_at"
"2362","1392177_at"
"2363","1392180_at"
"2364","1392211_at"
"2365","1392219_at"
"2366","1392221_at"
"2367","1392243_at"
"2368","1392259_at"
"2369","1392269_at"
"2370","1392274_at"
"2371","1392307_at"
"2372","1392309_at"
"2373","1392311_at"
"2374","1392312_at"
"2375","1392317_at"
"2376","1392324_at"
"2377","1392327_s_at"
"2378","1392349_at"
"2379","1392354_at"
"2380","1392359_at"
"2381","1392364_at"
"2382","1392378_at"
"2383","1392391_at"
"2384","1392406_at"
"2385","1392437_at"
"2386","1392441_at"
"2387","1392446_at"
"2388","1392472_at"
"2389","1392475_at"
"2390","1392480_at"
"2391","1392519_at"
"2392","1392523_at"
"2393","1392542_at"
"2394","1392564_at"
"2395","1392567_at"
"2396","1392578_at"
"2397","1392582_at"
"2398","1392593_a_at"
"2399","1392595_at"
"2400","1392598_at"
"2401","1392605_at"
"2402","1392613_at"
"2403","1392616_at"
"2404","1392621_at"
"2405","1392637_at"
"2406","1392643_at"
"2407","1392648_at"
"2408","1392650_at"
"2409","1392653_at"
"2410","1392668_at"
"2411","1392674_at"
"2412","1392678_a_at"
"2413","1392692_at"
"2414","1392693_at"
"2415","1392704_at"
"2416","1392705_at"
"2417","1392714_at"
"2418","1392719_at"
"2419","1392725_at"
"2420","1392730_at"
"2421","1392736_at"
"2422","1392758_at"
"2423","1392763_at"
"2424","1392788_at"
"2425","1392789_at"
"2426","1392791_at"
"2427","1392795_at"
"2428","1392806_at"
"2429","1392832_at"
"2430","1392838_at"
"2431","1392842_at"
"2432","1392846_at"
"2433","1392847_at"
"2434","1392852_at"
"2435","1392853_at"
"2436","1392854_at"
"2437","1392860_at"
"2438","1392864_at"
"2439","1392881_at"
"2440","1392883_at"
"2441","1392902_at"
"2442","1392936_at"
"2443","1392942_at"
"2444","1392947_at"
"2445","1392961_at"
"2446","1392963_at"
"2447","1392972_at"
"2448","1392984_at"
"2449","1393006_at"
"2450","1393020_at"
"2451","1393021_at"
"2452","1393033_at"
"2453","1393041_at"
"2454","1393050_at"
"2455","1393063_at"
"2456","1393068_at"
"2457","1393075_at"
"2458","1393108_at"
"2459","1393121_at"
"2460","1393135_at"
"2461","1393141_at"
"2462","1393150_at"
"2463","1393159_at"
"2464","1393167_at"
"2465","1393171_at"
"2466","1393174_at"
"2467","1393185_at"
"2468","1393213_at"
"2469","1393220_at"
"2470","1393255_at"
"2471","1393259_at"
"2472","1393265_at"
"2473","1393282_at"
"2474","1393288_at"
"2475","1393303_at"
"2476","1393306_at"
"2477","1393324_at"
"2478","1393331_at"
"2479","1393346_at"
"2480","1393350_at"
"2481","1393369_at"
"2482","1393371_at"
"2483","1393379_a_at"
"2484","1393382_at"
"2485","1393406_at"
"2486","1393421_at"
"2487","1393423_at"
"2488","1393426_at"
"2489","1393434_at"
"2490","1393455_at"
"2491","1393465_at"
"2492","1393471_at"
"2493","1393476_at"
"2494","1393485_at"
"2495","1393491_at"
"2496","1393499_at"
"2497","1393512_at"
"2498","1393522_at"
"2499","1393524_at"
"2500","1393543_at"
"2501","1393546_at"
"2502","1393555_at"
"2503","1393558_at"
"2504","1393561_at"
"2505","1393565_at"
"2506","1393585_at"
"2507","1393589_at"
"2508","1393596_at"
"2509","1393606_at"
"2510","1393630_at"
"2511","1393631_at"
"2512","1393649_at"
"2513","1393651_at"
"2514","1393657_at"
"2515","1393662_at"
"2516","1393672_at"
"2517","1393674_at"
"2518","1393683_at"
"2519","1393684_at"
"2520","1393702_at"
"2521","1393705_at"
"2522","1393718_at"
"2523","1393731_at"
"2524","1393735_at"
"2525","1393738_s_at"
"2526","1393746_at"
"2527","1393762_at"
"2528","1393773_at"
"2529","1393795_at"
"2530","1393810_at"
"2531","1393811_at"
"2532","1393813_at"
"2533","1393817_at"
"2534","1393836_at"
"2535","1393837_at"
"2536","1393842_at"
"2537","1393881_at"
"2538","1393922_at"
"2539","1393928_at"
"2540","1393930_at"
"2541","1393955_at"
"2542","1393995_at"
"2543","1394042_at"
"2544","1394095_at"
"2545","1394107_at"
"2546","1394262_at"
"2547","1394283_at"
"2548","1394318_at"
"2549","1394387_at"
"2550","1394392_at"
"2551","1394395_at"
"2552","1394399_at"
"2553","1394400_at"
"2554","1394401_at"
"2555","1394418_at"
"2556","1394421_at"
"2557","1394425_at"
"2558","1394427_at"
"2559","1394430_at"
"2560","1394444_at"
"2561","1394451_at"
"2562","1394455_at"
"2563","1394459_at"
"2564","1394477_at"
"2565","1394490_at"
"2566","1394502_at"
"2567","1394530_at"
"2568","1394541_at"
"2569","1394550_at"
"2570","1394565_at"
"2571","1394569_at"
"2572","1394571_at"
"2573","1394578_at"
"2574","1394585_at"
"2575","1394594_at"
"2576","1394596_at"
"2577","1394603_at"
"2578","1394612_at"
"2579","1394614_at"
"2580","1394616_at"
"2581","1394624_at"
"2582","1394629_at"
"2583","1394645_at"
"2584","1394654_at"
"2585","1394668_at"
"2586","1394674_at"
"2587","1394689_at"
"2588","1394693_at"
"2589","1394705_at"
"2590","1394709_at"
"2591","1394715_at"
"2592","1394716_at"
"2593","1394727_at"
"2594","1394734_at"
"2595","1394741_at"
"2596","1394745_at"
"2597","1394756_at"
"2598","1394783_at"
"2599","1394784_at"
"2600","1394785_at"
